id;Latitude;Longitude;Continent;Country;Administrative Area 1;Administrative Area 2;Administrative Area 3;Locality;SubLocality;Description;Status;Url;Images;Size;Types;
5622103659249664;34.21072511;-83.99593408;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5622103659249664;http://lh3.googleusercontent.com/8Of1l77PacKSqn66AqOl-YZZyTrhq82ogWYwMHcpEVKi1Zrt3tUxIAvJR9trOiwfJbcLwNcVvkAG3390ZFaqCHI=s1000, http://lh3.googleusercontent.com/2mp_shlLybv3rkbRRQheaq9AaTIsloUW9_LQwyJnm2h5hF5VDNfct1zsG53CFEs__g1OFIMQ8q4YEJz7wPd0iuU=s1000, ;MEDIUM;HOUSEHOLD, AUTOMOTIVE, ;
6585719468326912;34.21134937;-83.99475681;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6585719468326912;http://lh3.googleusercontent.com/PihaEcJiCh0OdqK6Haxi5lUZFZkNpWhXQbBPLyBaPdg64_350EALofOjoxfPlNh2vTEUaH9pZ1g6A1PNUNMHSw3X=s1000, http://lh3.googleusercontent.com/viHY7M6qKi7_stNN001ZlbfaxiwC9uP0-FmM97WhVWhnRzzfLv14YDvBeYx_wL9eo6I3TttPgCrq_69Mb5W6Sow=s1000, ;LARGE;HOUSEHOLD, ;
4665945322684416;34.21244475;-83.9949448;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4665945322684416;http://lh3.googleusercontent.com/MaJi21xNe2kpZM7UuQ_TCCEF1x0pu8jOxCh7XhUtWqtfOtFzAlZOI9Dzl-fy8szowwXl1_T-b_tkY0Deq9EPDXau=s1000, http://lh3.googleusercontent.com/BxnLxhzIWi7u6WfZSoT1e0220LGRbjnFpbmJqHGFM6gVFXnYxwpUqUQNkVZVkooUdwKhs0lscsgDh9riKzRRn9c=s1000, ;SMALL;HOUSEHOLD, ;
5124641119010816;34.21342227;-83.99333581;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5124641119010816;http://lh3.googleusercontent.com/5SRwF_VYe8eSDoEiAEy5vU4w9sBk0zHvZ3i52QgGBy3owq2XrMOSohyNTYNrOrn8AfYPFsEDxDLazpB4KAn-4D4=s1000, http://lh3.googleusercontent.com/tcFH7OLPJK82DDKsmepEhwQhwQqtQT8NF8e2XS8lZw9-Ay5CxqDdD4cKfPyNDbLj8ehJwCw2TJFhuW3hrKFtXzQ_=s1000, ;MEDIUM;HOUSEHOLD, ;
5910026086514688;34.21413032;-83.99306199;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5910026086514688;http://lh3.googleusercontent.com/LLOXV2eghTv-ubegE_C6EuAWvL93BjMsV7u5S_533UWFDaelbgjpABXWiVwjqVn0G9mSxoDsPLokxMaOpToQ0rk=s1000, http://lh3.googleusercontent.com/1YyA-QUiOSmKOepuafwztTVuE9i3fySRc6yfD1Hgi30pQWl_IL2uk6sw9mP6OtVxvkyoNSF-HvfK4CDBsP0Ui6M=s1000, ;MEDIUM;HOUSEHOLD, ;
5687591072432128;34.33077980767408;-83.96895655438674;North America;United States;Georgia;Forsyth County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/5687591072432128;http://lh3.googleusercontent.com/Mz3JbnM0kIX_vFyvsAvpqCFeuP_DnBetp3PUoNeDy8GxgX3gWxD3AfZ2wf6RZQ8DgcciY1cLGMMtl6u_9onweY0=s1000, http://lh3.googleusercontent.com/W_ULTka7Z0PkB3JaVBKG3nLF-HqFHR6LHBnxLkKDYeGPtAhMLNplpH0xQsXDF9YFh1--JB5NNwyFaqBmzqOL2g=s1000, ;MEDIUM;ELECTRONIC, ;
5855883728781312;34.33110846209743;-83.96932837561143;North America;United States;Georgia;Forsyth County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/5855883728781312;http://lh3.googleusercontent.com/47RLJhesuNM2l0sRXf6nmjwKM7Y4vjGxNvzkcIH0XdaE6m_XmegdRd_kJ4VqM6mpHmZHxkJHnl5VtF_XjIJTG8yG=s1000, http://lh3.googleusercontent.com/BaER5zK4bMAax2li8ElVS0RcWDZ-WB7RGXDzTIe1qY2cSpt9b54XfTUKxzeESPM2eOVJgImVBx_J1D9abnCcXF8=s1000, ;SMALL;HOUSEHOLD, ;
5487737654214656;34.22639025;-83.98079956;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5487737654214656;http://lh3.googleusercontent.com/liZh4JBbWEWuuI02ZSKmVpKMHtUUI2zwK6GueltxcznHUBg3kXpfWdiDRvsp4exuFfuVpekYshbr4ftSzu3S_Q=s1000, http://lh3.googleusercontent.com/lA3EcaV48Ku2_y5wLoQCgvWkH5hpu8fL44wpnXQq7GWeisG8VUm7J8R4c6zXgUUzLjL8IuNL6PBkcr0z7HToE5sX=s1000, ;SMALL;HOUSEHOLD, ;
5621378782855168;34.2415916;-83.96895638;North America;United States;Georgia;Forsyth County;;Gainesville;;bad styrafoam under dock ;CLEANED;http://www.trashout.me/illegal-dump/5621378782855168;http://lh3.googleusercontent.com/wnUMwh8aIjeht_PsutSHqPTXiV-i_y8icykP8cC-L6VfvbV12xRxeskfdqzujaYhFXLe-ImBQ929ddUyDqRMGJo=s1000, http://lh3.googleusercontent.com/wEUtRi7cv1jeYf92wVDu7xvSBHN51vZwDcNItfsb8nUD4EKwy2WvLdFz2kYWJ6JLp0xMgdzIrbFY3JlB2dl1x2E=s1000, ;LARGE;HOUSEHOLD, ;
5360416301514752;34.341965750823114;-83.9958767128028;North America;United States;Georgia;Dawson County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/5360416301514752;http://lh3.googleusercontent.com/-5FoPPeXLb5HfaEMr-JEiGLxwpj3_1hxONZFuijrOzaevMhTeT3HxME4bV9-gSuTam_hZoMDKYOl2bF-DHAl-Hw=s1000, http://lh3.googleusercontent.com/bOECkA7EZjFOZOvDZlzwwjB1_rdfqIgccGqZSHQ635puIEkygQltu4Q1jaVro4YOh1epvz2XqoD-e0plzaSZXA=s1000, ;SMALL;HOUSEHOLD, ;
4784126179672064;34.341459274323974;-83.99572047412768;North America;United States;Georgia;Dawson County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/4784126179672064;http://lh3.googleusercontent.com/aqd_3DL4yWatiGxIET4jKcDse-4YCoBJs1Klq_p566wmH1GiEZC3iO3c8Zw08kSS5AkRQdDxajC0-8i8-jTnJdo=s1000, http://lh3.googleusercontent.com/vB65rPa9rCIpIC_nxsB7jbm2W9tqIKfbOGVtSEXnNLwV_ZsICcu_JQ-tRf_DMEUclfyjzzA-XQSXayhS594UNfl_=s1000, ;MEDIUM;HOUSEHOLD, ;
5637828239163392;34.22335841;-83.97857388;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5637828239163392;http://lh3.googleusercontent.com/H-SmJLKB5_9d6C0eIeNdjlvLPWF47ZumndMoJvWFVuv3YCyS1gFe5VpaFgRidTYCDdX9uAU8y6reL4m6-ME6Arg=s1000, http://lh3.googleusercontent.com/THzhk0J0ycmCxvdPEJ1TuNlR7dpnSOulW5jaHKoVqtj8HuOFSR6tJX9_bSpFO4ogtUaxw0fjCgIxH1WLS5SnYUo=s1000, ;SMALL;HOUSEHOLD, ;
5971179978358784;34.33900157458553;-83.98369043141975;North America;United States;Georgia;Dawson County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/5971179978358784;http://lh3.googleusercontent.com/o_Z26-HomknzQG-Um5zzZ6e4hbt94KT1HmIBYqnXSnYKF_HTwJtYX9b-d2nZ46Zkx-Uiljxj7pf98-490FZZkw=s1000, http://lh3.googleusercontent.com/g5yIqs24ADia4amyUEdIdRFo9TwF6YgEoJycnPCLsn1K6JwKPg4rQ1whOxKnDwVHnS2xSLloXuesmuZq-nhWTiA=s1000, ;SMALL;DANGEROUS, PLASTIC, ;
5538167549591552;34.33606086767682;-83.98338994019105;North America;United States;Georgia;Dawson County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/5538167549591552;http://lh3.googleusercontent.com/2IQ6W6T3EJEBON77fkQ87vJB9FOPBAeH4AHQRV5EuZvJ9A9k6nioD0lcpB1ipdr0HzizaBWq-zZb9JKkUgmaybk=s1000, http://lh3.googleusercontent.com/ojW5C2ibgNzQ2yxq5oBxdaruqSarvz7nlmTuYOvSWEI0k4oz73MpZgUeqmtOHOIPG32QYAvjidO4UUey1ICzz8o=s1000, ;MEDIUM;PLASTIC, ;
4633544089403392;34.32650386359014;-83.9802997839488;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4633544089403392;http://lh3.googleusercontent.com/4V4Nqy-lQS0N9jNj6MOb3osZtS3NsiCDWEAbhGXkGWht1J-TEd-zSDKrRTsAP7Me2TKl7jCwk8tAJWD5YTZD5Q=s1000, http://lh3.googleusercontent.com/NhRrSBoQAfQoNXD42ctFcniz5goUB_53Ag218gHBm0UT0-VEw0e7fv4vDIITGfawr3nnePDJuqcFlJ1JBWIF0TrP=s1000, ;MEDIUM;PLASTIC, ;
5059153705828352;34.20345567;-84.0041203;North America;United States;Georgia;Hall County;;Buford;;;CLEANED;http://www.trashout.me/illegal-dump/5059153705828352;http://lh3.googleusercontent.com/lXFrJBMuIdPS7i_vYXjylFyHd8V0b7DKm4aq5t2SFSj1qg2vWBME0sQjLI2kfGryf0kkZzaQrRPJdPMpIcdDOgre=s1000, http://lh3.googleusercontent.com/pCJdSukm1Zo8sa0jNDWFqBjosjEXY7DcjktEPm0n21_7blkB6xeg_Z8YE59PMbBjab3eopA0o5CH8sG6aJQQ3Q=s1000, ;SMALL;HOUSEHOLD, ;
4751620793434112;34.32084691713966;-83.9648474101759;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4751620793434112;http://lh3.googleusercontent.com/965cEW0NTqO-T06XYCX4H2KtjKsRpTXuG_lOnRVHhMdmekFmWsMMvGeHy_szmZlclXcWvfdXHUIkMo3yvIq5g_Q=s1000, http://lh3.googleusercontent.com/HT0OimXpXTYaLVxLol02XFOramwaTDkw10LjhFVQQCBwz2oacw7E5uVkFez00kmWwiNds42mFKLkWRa8TGytDg=s1000, ;LARGE;PLASTIC, ;
4924787700793344;34.31984502825357;-83.96360739142071;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4924787700793344;http://lh3.googleusercontent.com/V7qGywdrcVtHycr_86_BlwXlLJ07EO3K22SUUq7Ayv03sKgeaLZQrZy4VQpFD0TDnZG0S12gT7Zd0sqsobJINoo=s1000, http://lh3.googleusercontent.com/BgtXo-8-J1FLF6zEICTtctqDQ3CuYo9fWWPa6VFRgwSnfm-uDRwFsiQqfDhiva1xd8hnBoORnX-46WZbZaMZi2M=s1000, ;MEDIUM;PLASTIC, ;
6252654955069440;34.31958116594173;-83.96365106113623;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6252654955069440;http://lh3.googleusercontent.com/dikV1XUKEgPzh3Mb7ue1-i35HeCT-nB_SZvnoSsz4m5URXo4XQd27QD_xV-t4D4jO8kgJjhydnB4RAJPedkrMw=s1000, http://lh3.googleusercontent.com/G9bLoe1nUHZYZQhqCoqyL4lFtr1NPHQKqDtxxbUrdKHGpjo5GBsPYMXwdKxWRhosqBN8oNP3H-OKz5MxppDruw=s1000, ;MEDIUM;PLASTIC, ;
6581208142053376;34.31807401593245;-83.96416621290516;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6581208142053376;http://lh3.googleusercontent.com/pQ6khDud3jCxOgRJQxuTBaEj7WyXsYTrdyuTELzJ7-fiUW6FO1-sBk8-9mWniJDW3VLh2z1gJbw6YEeu8mKvCBE=s1000, http://lh3.googleusercontent.com/7kvcmiI9Ol_9Y8Nn8wR-PEBHe5_fTTI71xTBQaO53xXbacz8AyZ8xUwr2FkTCGttcE15oeZpTMmFyIXyetnRwQ=s1000, ;SMALL;HOUSEHOLD, ;
6312318761697280;34.32090156714834;-83.96238463938604;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6312318761697280;http://lh3.googleusercontent.com/tAPutCsLPV7KhvuDODhPu6mKX02aEh-koeT8yINLRVYsPbCD3rvwSPt0MrschgrqNDazCGx7LokHFigxTIa5Ad7K=s1000, http://lh3.googleusercontent.com/A8wh6oy-OTxWT0t8lK6RgRwJalc_FzgiNeWeuZeSYMQIbofpkk4ChpXFgesZodhwWOzQafKP4VztGMArWSzv9sk=s1000, ;MEDIUM;PLASTIC, ;
6332162584346624;34.321371163273525;-83.9583097771592;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6332162584346624;http://lh3.googleusercontent.com/_illgmjHqjuSQz1W4ljDorqS1Pr3GgG24bRruexvIwMi_g9Q-ezACjyAMqJbABpIhkUnhsGG96Fp6LCcsPRbFXhd=s1000, http://lh3.googleusercontent.com/FT9rBRO8Js1H3C-IYJXZU6wsoP1ouZlRnkqrZEaxfnKLjm82fEWqfYbJMTJ_-bSlrD1SB3KpBL27RMEripCPTlY=s1000, ;SMALL;PLASTIC, ;
5206262677504000;34.32188551876165;-83.95813249990712;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5206262677504000;http://lh3.googleusercontent.com/i-m_QFB4mBJSGLFjyOmUik3oZhfI4MnSQQ9NVzUZteslDQVj2-IsEj-jn6fRdSO04Oq-Gnwe5YPjcbtY_CTf8A=s1000, http://lh3.googleusercontent.com/WVZx8YXWkUQxEVeDtgwlM1rPA_Yo2a91dWoaH6_Oz1h7LEAXU9Y1lnrSihiZaNY-wtUm3bMr0y5Jzd5na7EVfiRT=s1000, ;MEDIUM;PLASTIC, ;
6623274662363136;34.32301154363372;-83.95803577274452;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6623274662363136;http://lh3.googleusercontent.com/kGBPWLrjUXj-UPA9hf2ddrXTa6zA_boj_CuiUmHKfxMlTq5qyunXTGeaxVAsyPZ55fCVwg49yDXoroUijS_LW4c=s1000, http://lh3.googleusercontent.com/uAU314_xJ_jGiRgxZzkUK9tlVckSqdP8gWyIpsmR8q2H95LolU3G4IkUqigEc_LtcZ6zpCDfQD_ZVMdfHg_7RDXI=s1000, ;MEDIUM;PLASTIC, ;
5455308235210752;34.324262710320134;-83.95772497177492;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5455308235210752;http://lh3.googleusercontent.com/cV6M5z39xlhv0Fh4S26RQAlv7QbQFW9_j6TqYV0GRUBXevzdlMJJkLVr8ouP3_7WpB78eqZfVG7MsZRA0EN5UpM=s1000, http://lh3.googleusercontent.com/NLuZ244Swuw3M4mO18XjKbUdmDW2arnEYAT3wz5724vizUcs0LY-T3NufDtj-rUISxR3dK0DsWOeE6ZaYilPB3k=s1000, ;SMALL;PLASTIC, ;
5320697249267712;34.31436925664014;-83.94714944072435;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5320697249267712;http://lh3.googleusercontent.com/4JbHBIUlrf53JmiRLu0LDPK14CzCU4HFcrYzr6Fl5T-jpMOAkad84YGWp36tf38o7wSjdGFvZ6bc4k-i0yGNuw=s1000, http://lh3.googleusercontent.com/F9l126EfvQ-LtitXaLlyQP-m9eqhNCwC3BD06DBYLbe0Js_fyeGzx5O9GA4viMForSxhRIzE1DJuICQjCugh9ww=s1000, ;MEDIUM;PLASTIC, ;
5965732617650176;34.31831830650039;-83.9501708653606;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5965732617650176;http://lh3.googleusercontent.com/ycvczzwnV74GZ5Oa0SIzRAp_AzAzQXJvOwOVGfQGi3bKhsu0gsBQAOhHInYwS0eNzSv0qZf3F0Y2OYx38MrKR7A=s1000, http://lh3.googleusercontent.com/EViHu06nXfjY9Xm1IAK9oqOUAcygPQ4eLEb20TCksIymTqMudKvGvxg1NvE-PzoUVgMMEweu22g6IuzAfHXn8g0A=s1000, ;MEDIUM;PLASTIC, ;
4806682811039744;34.32153255681909;-83.94948866226146;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4806682811039744;http://lh3.googleusercontent.com/H7Gir9sijUMiK9mxMt-1ErW0QjKLuE4vfUa7vAxSi6vFCkQ2PcAa7r28K9QuCFRTOBo77PHdT4peONEgo0trVg=s1000, http://lh3.googleusercontent.com/jKR_Twvv1025_TlzvgUepbcOo5uw-O9FaKl9B5Z48NnLKIvhIFgfBSfWqs23AUxb_ZnXEdKBK4FzLWgMQejm9Q2A=s1000, ;SMALL;PLASTIC, AUTOMOTIVE, ;
4839832710807552;34.32177772748686;-83.94938874997565;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4839832710807552;http://lh3.googleusercontent.com/Swi3DswrfEQOc6ZSMlTsTEoiu3IOhcXorQcojk0_DrVI7CJDqmx4ipjyscLyWlkiFQPpG4mvGNJGMdQK7E83_AQ=s1000, http://lh3.googleusercontent.com/3JueA3nAyW6DwHshhDjE32D783Z9xjHgzEp0jKycx4pgFzf8viz_ks6saFGhSV_IuiGPvUGKCk2JGmjJ2-uMGg=s1000, ;SMALL;PLASTIC, ;
5924282827800576;34.32268972046145;-83.94784304321179;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5924282827800576;http://lh3.googleusercontent.com/uraSMI3dGGqUOlGIWv7fNWmnCZySBloXrZxrCEvriw4n3ACvi0erYmSfCjX-PDrekrdGCaSZIgiugFtOHM5t3A=s1000, http://lh3.googleusercontent.com/gMy4mUD_7RR5Po1zm7ejCTHVjmeB-usaoBqsFCHzRhHWLjQ6hwJ7eC04fS40TjmfGyxs9VxaVjc9Wn_Yp4qyo4bB=s1000, ;SMALL;HOUSEHOLD, ;
6187584053051392;34.32304046119966;-83.94698549069831;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6187584053051392;http://lh3.googleusercontent.com/JZn_tLDH7Qlo-xGK3hmH-EuqAc65XMsver2Cu-SnFDyZZVxNXL2DDy7d1t7LHDPDUdDpRiLn7ksvZ3Bi-EVj2g=s1000, http://lh3.googleusercontent.com/qj-wZxS9ngzdgcxzpUWEINNeqHNa3XNyvLo8TQSCHG9R1TExCH1Kin8tPfqor7_Jj5_M3zrnZpwv8PCVL6lkgcM=s1000, ;MEDIUM;PLASTIC, ;
5689705001648128;34.32458834725835;-83.94514163963863;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5689705001648128;http://lh3.googleusercontent.com/xCcmZCnm7X1klb5j5V295f_4Z6KzJh1-PFrLWBGHLwAd5e5uLziyeVivndKVM_f4Q4zBbMiT73OOZ2qgKqaB9GcN=s1000, http://lh3.googleusercontent.com/zbeGqzvsZJtsy6D1ZTTPq2vq0tJPbAy8q8hlDjARcZH1rnAQiS6jNnu8uwhI8pgvwsYXH36vM9tKBEFwZhCyHfpJ=s1000, ;MEDIUM;PLASTIC, ;
4846791094697984;34.32458834725835;-83.94514163963863;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4846791094697984;http://lh3.googleusercontent.com/zbeGqzvsZJtsy6D1ZTTPq2vq0tJPbAy8q8hlDjARcZH1rnAQiS6jNnu8uwhI8pgvwsYXH36vM9tKBEFwZhCyHfpJ=s1000, http://lh3.googleusercontent.com/7APamRxfKjIQs7fj7ToT6fUJRV5CUt4X__bH43tj40JZga3pUFBYMII9aWG1GOV3nI0AJo01DjgxSwywCvIqJAg=s1000, ;MEDIUM;PLASTIC, ;
6332238551580672;34.327003005924006;-83.94522462048003;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6332238551580672;http://lh3.googleusercontent.com/3_KwgeTd-nZDU1DCFT4zcxexrvoO3oCZ3DMY_H372kLwWbNDNNttsPhsMA0mI-L2UYOAljRdStgBbM9laY68iAE=s1000, http://lh3.googleusercontent.com/zuDvFjTw5TI6lsOFTKhFPFsZ1seg-RtBaAKlk0DC5IZCP5ve5ZaOs6ySojeIM2ALqgT_CVzEGja3aj6ur93hxj8=s1000, ;MEDIUM;HOUSEHOLD, PLASTIC, ;
5357135214936064;34.32731812357374;-83.94548152581224;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5357135214936064;http://lh3.googleusercontent.com/xJoStH4iHKqYYy7ZKSjJgxDuRKHOyjkd0e5RO41YEw3Lgss7J1Py8DDxzYBjJaqq68bU9-2nK1Kq3PTJsYDoIis0=s1000, http://lh3.googleusercontent.com/hkdpdWyBGFlQU1nEbC1uhpVJ-hKlU8de_pkex7vBs5lijA9SgsqII4c0GLs_uLQc0sOFSpL_kQuQbzDjeighKyQ=s1000, ;MEDIUM;HOUSEHOLD, ;
5946181926518784;34.3293104600481;-83.94197344787786;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5946181926518784;http://lh3.googleusercontent.com/8XD_jdzV-rX5uZ_oJThfUpJzS6MBH5l9EI8AS8NnjvyUwvGTAnXb0XT3nwLOBe1GcEgxxpk1JehRQSBe11gUayM=s1000, http://lh3.googleusercontent.com/DhglYTyTZ83kIx3yv7sraMSLJDZZnTg-LRVw0LPNtMPuC7tPT9ctpnLvio1ZVZP_gn78m1p1ovWJ8yA5n6FLUx8=s1000, ;SMALL;HOUSEHOLD, ;
6466528589381632;34.33039168364772;-83.93996153965959;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6466528589381632;http://lh3.googleusercontent.com/jAAx08TaBX7SVwA64CP7cP2F9eI7N3XX4LtFMTxPMKFAow86pQwNTQPnfkNE0SKsrVl1JrvLkMCborosv0opipd2=s1000, http://lh3.googleusercontent.com/sulZPXCzhgi3H1xNmNmcxvBuChgucrtVuV7OewfhwAfEAMy4BmXdwYZQVlROIz8YwLmGUaGxtNitMVQtZ_SQ6Q=s1000, ;MEDIUM;PLASTIC, ;
5930208406274048;34.32932734958299;-83.9539271314479;North America;United States;Georgia;Forsyth County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/5930208406274048;http://lh3.googleusercontent.com/l3fFWt2enZ6KxvUsERhbYRdwNNnctlH5G3EqSTvII6RD4nrk7pqEBQYiE0jJsPeEGZAN87UxpXXhYwQo_hUvR2g=s1000, http://lh3.googleusercontent.com/WYapHzhlU92SpbOCpn77cFa4z1tCrtvlOKaYLHhvs4gfPU9qrkiYPXCeTGH9e0kaTDYzkCelkMe6xyl-s9dKRyhY=s1000, ;MEDIUM;PLASTIC, ;
6000579029499904;34.32900753806748;-83.95255241550873;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6000579029499904;http://lh3.googleusercontent.com/KIMI1hlsD2GvlLjsdC777_QnIujpHa8mSl6U7eHq5_jJZVtjTC1wgXBeMGL35OyZ6cGNcMOr8uRHLSkdc281z3Pr=s1000, http://lh3.googleusercontent.com/CulcWBH54fNCndsxknEzM4-1Yg20RvO4MKbqJZAnpLRCBZNc5RFf_ai4IIWe98AXlI1vgSvajF9V7L3wO8ukXms=s1000, ;MEDIUM;PLASTIC, ;
6276558058684416;34.32551890614845;-83.94876287326584;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6276558058684416;http://lh3.googleusercontent.com/0b-hyVpckvfYpVMXWd1b0VdC3bkWQttM142Ymc25vWoDKqwsmrCeDt9J17XofnrMw3xMw8as0tOyZQVjbrbra3g=s1000, http://lh3.googleusercontent.com/l3hZL7wWY_4MydRb9jyRchEcYZNommqD35n1jwyswVNjB1inRikYs-9hkjw0LKY_WJhHN3ot31j0upZr4l9WKwQ=s1000, ;MEDIUM;PLASTIC, ;
4757747295846400;34.323943904633005;-83.95204732202362;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4757747295846400;http://lh3.googleusercontent.com/uaTr4bfLPuf7PHkxphDscjAJIQNCXBUPesHb8rVlKXT2xYohfJ45XC8KpvkOFT_seq2zI0c6RbrRjy2Zb0qqaOo=s1000, http://lh3.googleusercontent.com/AtOHOuv0XO7pyxywjNy7g5PWTjlYCUuK28GQt3mJsfJJFIPMpo4kz1QjxI-G4UKDW1y4p9eRG4Upsq09k0oKDlg=s1000, ;SMALL;PLASTIC, ;
5058428829433856;34.326349720390816;-83.95790602088343;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5058428829433856;http://lh3.googleusercontent.com/-T00LvBHXc0deW023mDIkUPS_q_BLUpTcWqm1pVH2N2Ali6-EWR0xu_uvQ8FmS6IOjNaWfJ24WzIKtEJdEpa9w=s1000, http://lh3.googleusercontent.com/ETMAkTj0gdxnZ-dE1KWDZBzPDz1IGsvgNxwIbmaamFVUbaw9gmcyhcdlcnY6unA_lWchKP8Tvv3fqWA2WZXOAPoR=s1000, ;MEDIUM;PLASTIC, ;
5641891278225408;34.363177665541286;-83.83206331178903;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5641891278225408;http://lh3.googleusercontent.com/CwTZiW-9s6fkIh2fYxI8vdQNupOUJ2kCKUv9MqMI-26UnpS_66cJG8gGt-l9iPMdCO5jC4eVi00ojg4B3JsT_Fo=s1000, http://lh3.googleusercontent.com/yr13bSCC3UIEnRRgkLaQkg4Xjuw7i7IOj2n3bBdb455kZM96eFk3vihuDeoalk2hM58ciK9pM3JPFlGtoxpJfp8=s1000, ;LARGE;PLASTIC, ;
5160512148996096;34.363181521216745;-83.8321731985396;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5160512148996096;http://lh3.googleusercontent.com/CrqOVZB1xqUTCM9otaH_tM7l1NX9K-LBDQJAJw8OVHE0IMZPkCzbvjIDjG9mLXAiMMcT_60iDMAcCs4e_dyS5Auk=s1000, http://lh3.googleusercontent.com/YIwOLbOyNcBWVfxfXwitw-hbsAmpb0Qiswp3cgIw5akH5eWwVkaUXEsF3638hSN7Ej6LmXK9TKFpbDa8U5Ggzg=s1000, ;LARGE;PLASTIC, ;
